car_id,price,car_age,engine_volume,cylinders,car_run_km,safety_feature_count,comfort_feature_count,manufacturer,model,fuel_type,gear_type,drive_type,color,category,abs,esd,el_windows,conditioner,leather,hydraulics,chair_warming,climat_control,customs_passed,tech_inspection,has_turbo,right_wheel,start_stop,back_camera,is_dealer,is_spec
74124833,8000.0,17,2400.0,4,172000.0,2,16,Toyota,RAV 4,Petrol,Automatic,4x4,Black,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
72503329,4250.0,17,2200.0,4,188249.0,2,19,Toyota,Verso,Diesel,Manual,Front,Silver,Minivan,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0
74124353,6400.0,16,3000.0,6,232000.0,3,21,Mercedes-Benz,C 300,Petrol,Tiptronic,4x4,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74122269,7700.0,10,2000.0,6,168000.0,3,21,Subaru,XV,Petrol,Variator,4x4,Black,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74120829,6500.0,12,1800.0,4,147200.0,3,30,Toyota,Prius,Hybrid,Variator,Front,Grey,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74118421,6800.0,13,1800.0,4,21700.0,3,19,Toyota,Prius,Hybrid,Variator,Front,White,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74118497,2500.0,30,2400.0,4,271000.0,0,1,Mitsubishi,Pajero,CNG,Manual,4x4,Blue,Jeep,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
69802283,9300.0,9,1600.0,4,118400.0,3,22,Hyundai,Elantra,Petrol,Manual,Front,Blue,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
72464933,1850.0,23,1800.0,4,150000.0,3,16,Volkswagen,Passat,Petrol,Tiptronic,Front,Silver,Sedan,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0
74119101,5500.0,11,1400.0,4,160000.0,3,18,Chevrolet,Cruze,Petrol,Tiptronic,Front,Sky blue,Sedan,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0
73692033,5400.0,13,1500.0,4,269000.0,3,18,Toyota,Aqua,Hybrid,Variator,Front,Grey,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0
72169721,48000.0,8,4600.0,8,35000.0,3,21,Lexus,GX 460,Petrol,Automatic,4x4,White,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74118349,12000.0,13,4400.0,8,142000.0,3,24,BMW,X5,Petrol,Tiptronic,4x4,Grey,Jeep,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74120221,1500.0,27,2000.0,4,0.0,2,11,Mercedes-Benz,E 200,CNG,Manual,Rear,Black,Sedan,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
72629337,3500.0,13,1400.0,4,90000.0,3,18,Nissan,March,Petrol,Automatic,Front,Silver,Hatchback,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0
72629225,3500.0,13,1400.0,4,75000.0,3,18,Nissan,March,Petrol,Automatic,Front,Silver,Hatchback,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0
74116537,50000.0,8,3000.0,6,75000.0,3,23,Mercedes-Benz,GLS 450,Petrol,Tiptronic,4x4,Silver,Jeep,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0
72589669,9300.0,11,1800.0,4,126500.0,3,22,Mercedes-Benz,C 250,Petrol,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0
74116505,7500.0,14,2000.0,4,182400.0,2,17,Mitsubishi,Outlander Sport,Petrol,Tiptronic,4x4,Sky blue,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74116533,3400.0,15,2500.0,4,193600.0,3,23,Ford,Fusion,Hybrid,Tiptronic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
73765773,22000.0,11,4000.0,6,82000.0,3,20,Toyota,4 Runner,Petrol,Automatic,4x4,Grey,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
72629473,3800.0,14,1700.0,4,50000.0,3,19,Mercedes-Benz,A 180,Petrol,Automatic,Front,Black,Hatchback,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0
74116577,3500.0,19,1600.0,4,448000.0,3,31,Toyota,Prius,Petrol,Variator,Front,Grey,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74116593,3900.0,23,2700.0,6,216000.0,2,20,Audi,Allroad,Petrol,Tiptronic,4x4,Silver,Universal,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
73714441,7500.0,14,2500.0,4,136000.0,2,17,Toyota,Camry,Petrol,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
72519921,6800.0,10,1800.0,4,131000.0,3,21,Volkswagen,Passat,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0
74117037,2500.0,30,2400.0,4,271000.0,0,1,Nissan,Terrano,CNG,Manual,4x4,Blue,Jeep,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
72518701,5300.0,12,2000.0,4,84000.0,3,19,Volkswagen,Jetta,Petrol,Automatic,Front,Grey,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0
72517789,5200.0,14,1800.0,4,226000.0,3,21,Toyota,Prius,Hybrid,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0
72517909,6900.0,9,1400.0,4,72000.0,2,18,Fiat,500,Petrol,Automatic,Front,Black,Hatchback,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
74117461,2900.0,22,2400.0,4,0.0,3,19,Toyota,Ipsum,CNG,Automatic,4x4,Grey,Minivan,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0
72617125,12400.0,8,2500.0,4,26000.0,3,18,Nissan,Rogue,Petrol,Automatic,Front,Black,Jeep,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0
72615745,4800.0,13,2500.0,4,101000.0,3,20,Volkswagen,Jetta,Petrol,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0
72608757,10500.0,6,1500.0,4,26000.0,3,19,Chevrolet,Malibu,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0
72608161,6400.0,13,1800.0,4,156000.0,2,18,Toyota,Prius,Hybrid,Automatic,Front,Grey,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
74119273,7700.0,11,1600.0,4,149000.0,3,33,Ford,Escape,Petrol,Automatic,4x4,Grey,Jeep,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0
74119233,5700.0,18,2200.0,4,222000.0,2,29,Mercedes-Benz,E 220,Diesel,Automatic,Rear,Beige,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
73322397,3650.0,16,1500.0,4,25000.0,0,3,Toyota,Prius,Petrol,Automatic,Front,Blue,Sedan,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
74119373,3900.0,19,2000.0,4,200000.0,2,19,Mazda,Mazda 5,Diesel,Manual,Front,Grey,Minivan,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
74119525,8000.0,12,2000.0,6,131000.0,2,23,Ford,Escape,Petrol,Automatic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0
74120409,5200.0,10,1400.0,4,176000.0,3,21,Chevrolet,Cruze,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
74120869,6600.0,23,1800.0,4,1111.0,2,16,Mercedes-Benz,C 230,Petrol,Tiptronic,Rear,Silver,Hatchback,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
73980289,12500.0,11,2200.0,4,196000.0,3,39,Mercedes-Benz,Vito,Diesel,Automatic,Rear,Black,Minivan,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0
74120873,14000.0,11,2300.0,6,109000.0,3,24,Ford,Mustang,Petrol,Manual,Rear,Silver,Coupe,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74120885,5500.0,19,3000.0,8,275000.0,2,18,BMW,328,Petrol,Tiptronic,Rear,Blue,Coupe,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
68055428,6300.0,8,1400.0,4,115200.0,3,17,Volkswagen,Jetta,Petrol,Manual,Front,White,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74120385,5000.0,26,800.0,3,11000.0,0,1,Daewoo,Matiz,Petrol,Manual,Front,Grey,Hatchback,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
74120617,5000.0,19,3000.0,6,193000.0,2,34,BMW,530,Petrol,Tiptronic,Rear,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0
74120693,17500.0,6,2400.0,6,34000.0,3,22,Hyundai,Tucson,Petrol,Automatic,4x4,Grey,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74120769,1600.0,24,1700.0,4,240000.0,0,1,Honda,Civic,Petrol,Automatic,Front,Red,Coupe,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
73775081,8000.0,18,5500.0,8,200000.0,2,18,Mercedes-Benz,CLS 550,Petrol,Tiptronic,Rear,Black,Coupe,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
74122401,2700.0,21,3500.0,6,184000.0,3,22,Nissan,Murano,LPG,Tiptronic,4x4,Silver,Jeep,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0
74122341,3500.0,10,1400.0,4,147200.0,3,23,Chevrolet,Cruze,Petrol,Automatic,Front,Beige,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74122513,2800.0,17,1200.0,4,73000.0,2,11,Lancia,Ypsilon,Petrol,Manual,Rear,Black,Hatchback,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
67732976,2150.0,23,2000.0,4,100000.0,3,23,Volkswagen,Jetta,CNG,Manual,Front,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74121369,3000.0,31,1600.0,4,213300.0,0,2,Opel,Vectra,Petrol,Manual,Front,Blue,Sedan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74122221,6500.0,12,1500.0,4,211000.0,2,17,Toyota,Prius C,Hybrid,Automatic,Front,Orange,Coupe,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
74121517,5300.0,23,2200.0,4,170000.0,2,25,Mercedes-Benz,E 220,Diesel,Tiptronic,Rear,Silver,Sedan,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
74123617,2000.0,25,2000.0,4,250000.0,1,9,Volkswagen,Jetta,CNG,Manual,Front,White,Sedan,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
74124269,3800.0,23,2500.0,6,185337.0,3,23,BMW,525,Petrol,Tiptronic,Rear,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74122965,2500.0,22,1400.0,4,0.0,2,9,Nissan,March,Petrol,Automatic,4x4,Red,Hatchback,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0
71294943,18500.0,11,2200.0,4,125000.0,3,33,Mitsubishi,Delica,Diesel,Tiptronic,4x4,Brown,Minivan,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
68973013,8000.0,16,1800.0,4,121000.0,0,1,Mazda,Bongo,Petrol,Manual,4x4,White,Truck,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
74123129,14400.0,9,2000.0,4,520000.0,3,19,Kia,Sportage,Diesel,Automatic,4x4,White,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74123301,9300.0,12,1800.0,4,206000.0,2,19,Mercedes-Benz,C 250,Petrol,Automatic,Rear,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
74123465,3600.0,25,2800.0,6,20000.0,2,12,BMW,525,Petrol,Tiptronic,Rear,Black,Sedan,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
74123549,4400.0,22,3700.0,6,304000.0,2,14,Mercedes-Benz,ML 350,CNG,Tiptronic,4x4,Silver,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74123481,7000.0,17,3000.0,6,209000.0,2,19,Mercedes-Benz,E 300,Diesel,Tiptronic,4x4,Grey,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
74124805,3800.0,18,1400.0,4,111111.0,3,27,Toyota,Prius,Hybrid,Automatic,Front,White,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74124497,4250.0,17,2200.0,4,188249.0,2,20,Toyota,Corolla,Diesel,Manual,Front,Silver,Minivan,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0
74126121,3500.0,18,1800.0,4,135000.0,2,15,Nissan,Tiida,LPG,Variator,Front,Black,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
74126177,34900.0,3,2500.0,6,0.0,0,1,Toyota,Camry,Petrol,Automatic,Front,Black,Sedan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74125669,3700.0,23,2000.0,4,134000.0,2,13,Subaru,Forester,CNG,Automatic,4x4,Silver,Universal,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0
74126541,2500.0,29,2000.0,4,111111.0,1,11,Opel,Vectra,CNG,Manual,Front,Blue,Sedan,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
67599182,11300.0,13,3200.0,6,166122.0,3,23,Audi,Q5,Petrol,Tiptronic,4x4,Silver,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74126733,2000.0,32,4000.0,6,0.0,1,9,Jeep,Grand Cherokee,CNG,Automatic,4x4,Brown,Jeep,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
71643833,8700.0,8,1600.0,4,100457.0,3,20,Nissan,Juke,Petrol,Tiptronic,Front,Black,Jeep,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0
74126693,2200.0,21,1300.0,4,163000.0,0,1,Nissan,March,Petrol,Automatic,Front,Silver,Hatchback,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
74128053,3500.0,29,2800.0,6,111111.0,3,22,BMW,528,Petrol,Manual,Rear,Black,Sedan,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
74127209,3500.0,19,1400.0,4,185000.0,2,13,Honda,Jazz,Petrol,Manual,Front,Grey,Hatchback,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
74127201,13500.0,14,3500.0,6,80000.0,3,23,Mercedes-Benz,ML 350,Petrol,Automatic,4x4,White,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
74126133,2700.0,26,1600.0,4,235000.0,2,14,Honda,HR-V,Petrol,Manual,4x4,White,Jeep,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
73623317,8000.0,10,2000.0,4,144000.0,2,16,Mitsubishi,Outlander Sport,Petrol,Tiptronic,4x4,White,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74127741,8500.0,17,5700.0,8,179000.0,3,22,Jeep,Grand Cherokee,LPG,Automatic,4x4,White,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
71376003,6200.0,15,2000.0,4,195000.0,2,17,Toyota,Avensis,Diesel,Manual,Front,Black,Universal,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74126817,3700.0,22,3000.0,8,383341.0,2,12,BMW,X5,Petrol,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
74126901,26300.0,7,2200.0,4,138000.0,3,24,Mercedes-Benz,Vito,Diesel,Manual,Rear,White,Minivan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74126977,1100.0,25,2000.0,4,250000.0,1,9,Fiat,Cinquecento,Petrol,Automatic,Front,Red,Hatchback,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
74109601,3500.0,19,1500.0,4,197147.0,2,18,Toyota,Corolla,Petrol,Automatic,Front,Silver,Minivan,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
74108625,6800.0,15,3500.0,6,0.0,3,18,Honda,Odyssey,CNG,Automatic,Front,White,Minivan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74108281,6300.0,14,2400.0,6,129000.0,3,36,Hyundai,Sonata,Petrol,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
67039129,7150.0,11,2500.0,4,156000.0,3,22,Mazda,Mazda 6,Petrol,Manual,Front,Black,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74108489,16000.0,10,2300.0,4,70000.0,3,22,Ford,Mustang,Petrol,Automatic,Rear,Grey,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74108461,9300.0,10,3700.0,6,137120.0,3,31,Infiniti,QX 50,Petrol,Automatic,4x4,Black,Jeep,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74107977,6800.0,14,2000.0,4,140000.0,2,19,Volkswagen,GTI,Petrol,Automatic,Front,White,Hatchback,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
74108017,5300.0,19,2200.0,6,0.0,1,17,Mercedes-Benz,Vito,Diesel,Manual,Rear,White,Minivan,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
74108009,3500.0,17,1300.0,4,250000.0,2,12,Suzuki,Swift,Diesel,Manual,Front,Black,Hatchback,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0
74108001,9300.0,13,2400.0,8,143000.0,3,19,Toyota,Camry,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74108013,4000.0,15,1800.0,4,200000.0,2,12,Skoda,Octavia,Petrol,Manual,Front,Black,Sedan,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
74108109,6500.0,15,3000.0,6,179000.0,2,36,BMW,328,Petrol,Automatic,Rear,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0
74107997,6500.0,13,2400.0,4,129000.0,3,22,Hyundai,Sonata,Hybrid,Tiptronic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74108753,2000.0,27,1500.0,4,178000.0,0,1,Nissan,Presea,Petrol,Automatic,Front,Black,Sedan,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
74108745,7200.0,11,1500.0,2,112000.0,2,20,Toyota,Prius C,Hybrid,Automatic,Front,White,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74108833,1650.0,26,600.0,3,205678.0,2,7,Smart,fortwo,Petrol,Tiptronic,Rear,Beige,Coupe,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
74107841,2600.0,25,1600.0,4,200000.0,0,1,Opel,Astra,Petrol,Manual,Front,Silver,Sedan,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
74109065,4000.0,10,1500.0,4,64826.0,2,10,Toyota,Aqua,Hybrid,Variator,Front,White,Hatchback,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0
72609521,43000.0,8,2400.0,4,81000.0,3,23,Jeep,Compass,Petrol,Tiptronic,4x4,Grey,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74109209,2850.0,16,1400.0,4,20000.0,2,11,Hyundai,i 30,Petrol,Manual,Front,Carnelian red,Hatchback,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
74109921,3250.0,18,1800.0,4,135600.0,3,17,Nissan,Tiida,Petrol,Automatic,Front,Blue,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0
74109553,14600.0,14,3000.0,6,158000.0,3,24,BMW,X6,Petrol,Tiptronic,4x4,Blue,Jeep,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74109573,1800.0,22,700.0,3,198000.0,0,1,Smart,fortwo,Petrol,Tiptronic,Rear,Grey,Coupe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74110129,2750.0,19,1500.0,4,165000.0,2,15,Nissan,Note,Petrol,Variator,Front,White,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
74109641,3300.0,21,1400.0,4,18900.0,2,10,Opel,Astra,Petrol,Manual,Front,Black,Hatchback,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
74109629,37000.0,10,4400.0,8,113000.0,3,24,BMW,X6,Petrol,Tiptronic,4x4,Blue,Jeep,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74109561,1100.0,27,2400.0,4,11111.0,2,13,Mitsubishi,Chariot,CNG,Tiptronic,4x4,White,Minivan,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
74110213,4500.0,23,1400.0,4,280000.0,1,8,Nissan,March,Petrol,Automatic,Front,Silver,Hatchback,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0
71721969,4200.0,20,2500.0,5,190400.0,2,19,Volvo,XC 90,Petrol,Tiptronic,4x4,Grey,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74110337,2300.0,20,2000.0,6,227010.0,2,22,Volkswagen,Passat,Petrol,Tiptronic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
74110325,3450.0,21,1500.0,4,180000.0,2,15,Toyota,Ist,Petrol,Automatic,Front,White,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
74110413,6700.0,12,2000.0,4,225000.0,2,19,Ford,Focus,Petrol,Manual,Front,White,Hatchback,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
74110801,8300.0,13,2000.0,4,140000.0,2,17,Hyundai,IX 35,Petrol,Automatic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74110785,3300.0,23,3500.0,4,185000.0,2,19,BMW,735,Petrol,Tiptronic,Front,Black,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
74111281,2300.0,16,1400.0,4,237000.0,2,13,Peugeot,207,Petrol,Manual,Front,Silver,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74111061,2800.0,22,1500.0,4,182000.0,2,13,Honda,FIT,Petrol,Automatic,Front,White,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
74110365,2500.0,20,2300.0,4,17000.0,2,20,Nissan,Teana,Petrol,Tiptronic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74111057,5800.0,16,2400.0,4,347200.0,3,23,Toyota,Camry,Hybrid,Automatic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74111213,3400.0,19,2000.0,4,180000.0,2,17,Mitsubishi,Grandis,Diesel,Manual,Front,Silver,Hatchback,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0
73640445,3500.0,19,1500.0,4,180000.0,3,23,Honda,FIT,Petrol,Automatic,Front,White,Hatchback,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
73266409,2900.0,20,1500.0,4,160000.0,3,23,Nissan,Tiida,Petrol,Automatic,Front,Silver,Hatchback,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
74112889,8700.0,11,2500.0,4,178686.0,3,22,Toyota,Camry,Hybrid,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74113505,3600.0,17,1500.0,4,150000.0,2,13,Toyota,Prius,Hybrid,Automatic,Front,White,Hatchback,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74113705,3500.0,24,3200.0,6,229761.0,2,21,Mercedes-Benz,S 320,CNG,Tiptronic,Rear,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74114113,1100.0,26,1700.0,4,111111.0,1,5,Opel,Astra,Diesel,Manual,Front,White,Universal,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
74111605,5200.0,15,1400.0,4,181000.0,3,18,Honda,Civic,Hybrid,Tiptronic,Front,Grey,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74111721,4600.0,16,3000.0,6,109000.0,2,20,Mercedes-Benz,C 300,Petrol,Automatic,4x4,Pink,Sedan,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0
74111737,2900.0,26,2000.0,4,120000.0,0,1,Subaru,Forester,LPG,Automatic,4x4,Green,Universal,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
74111933,4400.0,13,2400.0,4,169000.0,3,19,Volvo,S 60,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0
74112205,4550.0,19,1400.0,4,169000.0,2,17,Toyota,Corolla,Petrol,Automatic,Front,Grey,Hatchback,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
73619441,17800.0,6,2500.0,4,44000.0,3,21,Toyota,Camry,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74114701,2650.0,21,2000.0,4,19000.0,2,18,Subaru,Legacy,Petrol,Automatic,4x4,Silver,Universal,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
74059405,2500.0,22,1600.0,4,0.0,2,11,Opel,Astra,Petrol,Manual,Front,Silver,Hatchback,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
74114957,8000.0,7,2000.0,4,53217.0,3,24,Hyundai,Elantra,Petrol,Tiptronic,Front,Blue,Sedan,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
74115037,6200.0,15,2500.0,4,326400.0,2,16,Subaru,Outback,Petrol,Variator,4x4,Blue,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74114909,7000.0,13,1800.0,4,277000.0,2,20,Toyota,Prius,Hybrid,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
74115117,42000.0,4,4000.0,6,1300.0,3,19,Toyota,4 Runner,Petrol,Automatic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0
74115209,6800.0,21,4800.0,8,297000.0,3,22,BMW,X5,Petrol,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74115273,6300.0,12,1500.0,8,208000.0,3,24,Honda,FIT,Petrol,Automatic,Front,Grey,Hatchback,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0
74113109,1800.0,28,2200.0,4,30000.0,2,12,Mercedes-Benz,C 220,Diesel,Manual,Rear,Green,Sedan,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
74113157,2500.0,20,800.0,4,185333.0,0,1,Smart,Roadster,Diesel,Automatic,Rear,Beige,Coupe,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
74113509,2500.0,25,1800.0,4,300000.0,1,11,Mitsubishi,Pajero IO,Petrol,Automatic,4x4,Blue,Jeep,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0
70148511,28900.0,6,2000.0,4,51000.0,3,24,Lexus,NX 300,Petrol,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
